10205,48,63.61,1,12-03-2003,Shipped,4,12,2003,Vintage Cars,53,S18_1367,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,16,Haley Dillon,28919,3053.28,Sales2
10215,33,43.13,9,01-29-2004,Shipped,1,1,2004,Vintage Cars,53,S18_1367,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,33,Nicholas Calderon,14480,1423.29,Sales2
10227,31,48.52,2,03-02-2004,Shipped,1,3,2004,Vintage Cars,53,S18_1367,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,6,Michael Klein,35889,1504.12,Sales2
10244,20,58.22,6,04-29-2004,Shipped,2,4,2004,Vintage Cars,53,S18_1367,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,37,Colton Fisher,44520,1164.4,Sales2
10256,29,51.75,1,06-08-2004,Shipped,2,6,2004,Vintage Cars,53,S18_1367,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,5,Amber Harris,27494,1500.75,Sales2
10280,27,57.68,8,08-17-2004,Shipped,3,8,2004,Vintage Cars,53,S18_1367,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,19,Cameron Mitchell,22830,1557.36,Sales2
10289,24,56.07,1,09-03-2004,Shipped,3,9,2004,Vintage Cars,53,S18_1367,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,18,Kristina Stone,49746,1345.68,Sales2
10304,37,48.52,12,10-11-2004,Shipped,4,10,2004,Vintage Cars,53,S18_1367,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,17,Wendy Andrews,45301,1795.24,Sales2
10312,25,44.21,9,10-21-2004,Shipped,4,10,2004,Vintage Cars,53,S18_1367,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,8,Samantha Smith,37158,1105.25,Sales2
10322,41,57.68,5,11-04-2004,Shipped,4,11,2004,Vintage Cars,53,S18_1367,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,17,Wendy Andrews,45301,2364.88,Sales2
10332,27,89.89,16,11-17-2004,Shipped,4,11,2004,Vintage Cars,53,S18_1367,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,6,Michael Klein,35889,2427.03,Sales3
10347,21,58.95,7,11-29-2004,Shipped,4,11,2004,Vintage Cars,53,S18_1367,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,20,Alan Johnson,34913,1237.95,Sales3
10356,22,72.41,6,12-09-2004,Shipped,4,12,2004,Vintage Cars,53,S18_1367,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,22,Rachel Walker,45642,1593.02,Sales3
10369,32,98.63,7,01-20-2005,Shipped,1,1,2005,Vintage Cars,53,S18_1367,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,36,Alicia Mccarty,40741,3156.16,Sales3
10381,25,52.83,9,02-17-2005,Shipped,1,2,2005,Vintage Cars,53,S18_1367,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,36,Alicia Mccarty,40741,1320.75,Sales3
10391,42,100,3,03-09-2005,Shipped,1,3,2005,Vintage Cars,53,S18_1367,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,54,Emily Johnson,49343,4200,Sales3
10422,25,51.75,1,05-30-2005,In Process,2,5,2005,Vintage Cars,53,S18_1367,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,5,Amber Harris,27494,1293.75,Sales3
10110,37,100,16,03-18-2003,Shipped,1,3,2003,Classic Cars,124,S18_1589,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,55,Paula Hill,48334,3700,Sales3
10123,26,100,2,05-20-2003,Shipped,2,5,2003,Classic Cars,124,S18_1589,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,26,Olivia Hunter,15873,2600,Sales3
10137,44,99.55,2,07-10-2003,Shipped,3,7,2003,Classic Cars,124,S18_1589,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,35,Pamela Bowman,49728,4380.2,Sales3
10148,47,100,9,09-11-2003,Shipped,3,9,2003,Classic Cars,124,S18_1589,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,59,Melanie Cabrera,35997,4700,Sales3
10161,43,100,8,10-17-2003,Shipped,4,10,2003,Classic Cars,124,S18_1589,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,25,Bonnie Bryant,34963,4300,Sales3
10172,42,100,6,11-05-2003,Shipped,4,11,2003,Classic Cars,124,S18_1589,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,9,Terri Haney,34895,4200,Sales3
10181,42,100,2,11-12-2003,Shipped,4,11,2003,Classic Cars,124,S18_1589,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,1,Paul Ramirez,39328,4200,Sales3
10192,29,100,7,11-20-2003,Shipped,4,11,2003,Classic Cars,124,S18_1589,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,24,Wesley Brown,22981,2900,Sales2
10204,40,100,13,12-02-2003,Shipped,4,12,2003,Classic Cars,124,S18_1589,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,32,Amanda Johns,43255,4000,Sales2
10212,38,100,6,01-16-2004,Shipped,1,1,2004,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,8,Samantha Smith,37158,3800,Sales2
10226,38,100,4,02-26-2004,Shipped,1,2,2004,Classic Cars,124,S18_1589,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,16,Haley Dillon,28919,3800,Sales2
10241,21,100,11,04-13-2004,Shipped,2,4,2004,Classic Cars,124,S18_1589,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,56,Maurice Gonzales,43643,2100,Sales2
10253,24,100,1,06-01-2004,Cancelled,2,6,2004,Classic Cars,124,S18_1589,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,36,Alicia Mccarty,40741,2400,Sales2
10266,36,100,2,07-06-2004,Shipped,3,7,2004,Classic Cars,124,S18_1589,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,2,Jacqueline Hill,29717,3600,Sales2
10278,23,100,2,08-06-2004,Shipped,3,8,2004,Classic Cars,124,S18_1589,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,31,John Conner,37266,2300,Sales2
10288,20,100,14,09-01-2004,Shipped,3,9,2004,Classic Cars,124,S18_1589,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,53,Victoria Griffin,49461,2000,Sales2
10301,32,100,4,10-05-2003,Shipped,4,10,2003,Classic Cars,124,S18_1589,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,21,Carrie Jones,16076,3200,Sales2
10311,29,100,9,10-16-2004,Shipped,4,10,2004,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,57,Cassie Kennedy,23211,2900,Sales2
10321,44,100,6,11-04-2004,Shipped,4,11,2004,Classic Cars,124,S18_1589,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,10,Cathy Morton,13003,4400,Sales2
10331,44,100,14,11-17-2004,Shipped,4,11,2004,Classic Cars,124,S18_1589,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,18,Kristina Stone,49746,4400,Sales2
10343,36,100,4,11-24-2004,Shipped,4,11,2004,Classic Cars,124,S18_1589,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,25,Bonnie Bryant,34963,3600,Sales2
10367,49,56.3,1,01-12-2005,Resolved,1,1,2005,Classic Cars,124,S18_1589,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,57,Cassie Kennedy,23211,2758.7,Sales2
10378,34,42.64,5,02-10-2005,Shipped,1,2,2005,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,28,Brett Ward,44766,1449.76,Sales2
10407,59,100,11,04-22-2005,On Hold,2,4,2005,Classic Cars,124,S18_1589,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,11,Misty Roberson,30332,5900,Sales2
10419,37,100,1,05-17-2005,Shipped,2,5,2005,Classic Cars,124,S18_1589,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,25,Bonnie Bryant,34963,3700,Sales2
10106,36,100,12,02-17-2003,Shipped,1,2,2003,Planes,157,S18_1662,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,27,Daniel Harrington,44477,3600,Sales2
10119,43,100,3,04-28-2003,Shipped,2,4,2003,Planes,157,S18_1662,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,8,Samantha Smith,37158,4300,Sales2
10131,21,100,4,06-16-2003,Shipped,2,6,2003,Planes,157,S18_1662,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,12,Frederick Martinez,22649,2100,Sales2
10143,32,100,7,08-10-2003,Shipped,3,8,2003,Planes,157,S18_1662,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,7,Juan Wade,46965,3200,Sales2
10155,38,100,5,10-06-2003,Shipped,4,10,2003,Planes,157,S18_1662,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,30,Lisa Brewer,17692,3800,Sales3
10167,43,100,1,10-23-2003,Cancelled,4,10,2003,Planes,157,S18_1662,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,57,Cassie Kennedy,23211,4300,Sales3
10178,42,100,4,11-08-2003,Shipped,4,11,2003,Planes,157,S18_1662,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,44,Diana Wagner,18741,4200,Sales3
10186,32,100,1,11-14-2003,Shipped,4,11,2003,Planes,157,S18_1662,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,38,Jason Santiago,10380,3200,Sales3
10198,42,100,4,11-27-2003,Shipped,4,11,2003,Planes,157,S18_1662,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,55,Paula Hill,48334,4200,Sales3
10210,31,100,17,01-12-2004,Shipped,1,1,2004,Planes,157,S18_1662,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,12,Frederick Martinez,22649,3100,Sales3
10222,49,100,4,02-19-2004,Shipped,1,2,2004,Planes,157,S18_1662,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,33,Nicholas Calderon,14480,4900,Sales3
10250,45,100,14,05-11-2004,Shipped,2,5,2004,Planes,157,S18_1662,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,51,Kimberly White,49047,4500,Sales3
10262,49,100,9,06-24-2004,Cancelled,2,6,2004,Planes,157,S18_1662,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,14,Michael Farmer,23303,4900,Sales3
10274,41,100,1,07-21-2004,Shipped,3,7,2004,Planes,157,S18_1662,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,31,John Conner,37266,4100,Sales3
10284,45,100,11,08-21-2004,Shipped,3,8,2004,Planes,157,S18_1662,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,36,Alicia Mccarty,40741,4500,Sales3
10296,36,100,7,09-15-2004,Shipped,3,9,2004,Planes,157,S18_1662,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,3,Morgan Oneal,20602,3600,Sales3
10307,39,100,1,10-14-2004,Shipped,4,10,2004,Planes,157,S18_1662,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,52,Jennifer Griffin,49321,3900,Sales3
10316,27,100,9,11-01-2004,Shipped,4,11,2004,Planes,157,S18_1662,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,8,Samantha Smith,37158,2700,Sales3
10327,25,100,6,11-10-2004,Resolved,4,11,2004,Planes,157,S18_1662,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,24,Wesley Brown,22981,2500,Sales3
10338,41,100,1,11-22-2004,Shipped,4,11,2004,Planes,157,S18_1662,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,28,Brett Ward,44766,4100,Sales3
10351,39,99.52,1,12-03-2004,Shipped,4,12,2004,Planes,157,S18_1662,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,30,Lisa Brewer,17692,3881.28,Sales3
10373,28,57.55,4,01-31-2005,Shipped,1,1,2005,Planes,157,S18_1662,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,49,Regina Alvarado,48049,1611.4,Sales3
10386,25,54.57,7,03-01-2005,Resolved,1,3,2005,Planes,157,S18_1662,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,24,Wesley Brown,22981,1364.25,Sales4
10398,33,100,11,03-30-2005,Shipped,1,3,2005,Planes,157,S18_1662,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,43,Emily Myers,41970,3300,Sales4
10400,34,100,1,04-01-2005,Shipped,2,4,2005,Planes,157,S18_1662,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,41,Angela Dominguez,47737,3400,Sales4
10416,24,100,14,05-10-2005,Shipped,2,5,2005,Planes,157,S18_1662,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,1,Paul Ramirez,39328,2400,Sales4
10100,30,100,3,01-06-2003,Shipped,1,1,2003,Vintage Cars,170,S18_1749,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,43,Emily Myers,41970,3000,Sales4
10110,42,100,7,03-18-2003,Shipped,1,3,2003,Vintage Cars,170,S18_1749,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,2,Jacqueline Hill,29717,4200,Sales4
10124,21,100,6,05-21-2003,Shipped,2,5,2003,Vintage Cars,170,S18_1749,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,23,William Aguirre,49981,2100,Sales4
10149,34,100,11,09-12-2003,Shipped,3,9,2003,Vintage Cars,170,S18_1749,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,56,Maurice Gonzales,43643,3400,Sales4
10162,29,100,9,10-18-2003,Shipped,4,10,2003,Vintage Cars,170,S18_1749,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,9,Terri Haney,34895,2900,Sales4
10173,24,100,13,11-05-2003,Shipped,4,11,2003,Vintage Cars,170,S18_1749,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,56,Maurice Gonzales,43643,2400,Sales4
10182,44,100,10,11-12-2003,Shipped,4,11,2003,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,14,Michael Farmer,23303,4400,Sales4
10193,21,100,14,11-21-2003,Shipped,4,11,2003,Vintage Cars,170,S18_1749,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,49,Regina Alvarado,48049,2100,Sales4
10204,33,100,4,12-02-2003,Shipped,4,12,2003,Vintage Cars,170,S18_1749,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,7,Juan Wade,46965,3300,Sales4
10214,30,100,7,01-26-2004,Shipped,1,1,2004,Vintage Cars,170,S18_1749,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,18,Kristina Stone,49746,3000,Sales4
10227,26,100,10,03-02-2004,Shipped,1,3,2004,Vintage Cars,170,S18_1749,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,36,Alicia Mccarty,40741,2600,Sales4
10241,41,100,2,04-13-2004,Shipped,2,4,2004,Vintage Cars,170,S18_1749,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,4,Peter Bradley,43860,4100,Sales2
10280,26,100,16,08-17-2004,Shipped,3,8,2004,Vintage Cars,170,S18_1749,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,8,Samantha Smith,37158,2600,Sales2
10288,32,100,5,09-01-2004,Shipped,3,9,2004,Vintage Cars,170,S18_1749,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,26,Olivia Hunter,15873,3200,Sales2
10302,43,100,1,10-06-2003,Shipped,4,10,2003,Vintage Cars,170,S18_1749,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,39,Nathaniel Lopez,28338,4300,Sales2
10312,48,100,17,10-21-2004,Shipped,4,10,2004,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,43,Emily Myers,41970,4800,Sales2
10331,44,74.04,7,11-17-2004,Shipped,4,11,2004,Vintage Cars,170,S18_1749,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,35,Pamela Bowman,49728,3257.76,Sales2
10344,45,100,1,11-25-2004,Shipped,4,11,2004,Vintage Cars,170,S18_1749,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,47,Bryan Weber,10433,4500,Sales2
10367,37,100,3,01-12-2005,Resolved,1,1,2005,Vintage Cars,170,S18_1749,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,5,Amber Harris,27494,3700,Sales2
10379,39,100,2,02-10-2005,Shipped,1,2,2005,Vintage Cars,170,S18_1749,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,47,Bryan Weber,10433,3900,Sales2
10407,76,100,2,04-22-2005,On Hold,2,4,2005,Vintage Cars,170,S18_1749,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,42,Tammy Bird,47036,7600,Sales2
10420,37,100,5,05-29-2005,In Process,2,5,2005,Vintage Cars,170,S18_1749,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,58,Sarah Lee,15126,3700,Sales2
10108,38,82.39,2,03-03-2003,Shipped,1,3,2003,Classic Cars,77,S18_1889,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,15,Ann Chapman,29766,3130.82,Sales2
10122,43,72.38,6,05-08-2003,Shipped,2,5,2003,Classic Cars,77,S18_1889,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,30,Lisa Brewer,17692,3112.34,Sales2
10135,48,79.31,3,07-02-2003,Shipped,3,7,2003,Classic Cars,77,S18_1889,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,33,Nicholas Calderon,14480,3806.88,Sales2
10147,26,82.39,3,09-05-2003,Shipped,3,9,2003,Classic Cars,77,S18_1889,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,54,Emily Johnson,49343,2142.14,Sales2
10160,38,88.55,4,10-11-2003,Shipped,4,10,2003,Classic Cars,77,S18_1889,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,45,Valerie Davis,37798,3364.9,Sales2
10170,20,63.14,2,11-04-2003,Shipped,4,11,2003,Classic Cars,77,S18_1889,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,36,Alicia Mccarty,40741,1262.8,Sales2
10181,22,73.92,10,11-12-2003,Shipped,4,11,2003,Classic Cars,77,S18_1889,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,51,Kimberly White,49047,1626.24,Sales2
10192,45,90.86,15,11-20-2003,Shipped,4,11,2003,Classic Cars,77,S18_1889,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,23,William Aguirre,49981,4088.7,Sales5
10203,45,85.47,4,12-02-2003,Shipped,4,12,2003,Classic Cars,77,S18_1889,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,36,Alicia Mccarty,40741,3846.15,Sales5
10212,20,66.99,14,01-16-2004,Shipped,1,1,2004,Classic Cars,77,S18_1889,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,19,Cameron Mitchell,22830,1339.8,Sales5
10225,47,64.68,5,02-22-2004,Shipped,1,2,2004,Classic Cars,77,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,59,Melanie Cabrera,35997,3039.96,Sales5
10239,46,73.92,4,04-12-2004,Shipped,2,4,2004,Classic Cars,77,S18_1889,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,6,Michael Klein,35889,3400.32,Sales5
10253,23,83.93,9,06-01-2004,Cancelled,2,6,2004,Classic Cars,77,S18_1889,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,23,William Aguirre,49981,1930.39,Sales5
10266,33,74.69,10,07-06-2004,Shipped,3,7,2004,Classic Cars,77,S18_1889,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,25,Bonnie Bryant,34963,2464.77,Sales5
10278,29,90.86,10,08-06-2004,Shipped,3,8,2004,Classic Cars,77,S18_1889,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,22,Rachel Walker,45642,2634.94,Sales5
10287,44,82.39,8,08-30-2004,Shipped,3,8,2004,Classic Cars,77,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,40,Martin Navarro,20550,3625.16,Sales5
10300,41,92.4,1,10-04-2003,Shipped,4,10,2003,Classic Cars,77,S18_1889,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,55,Paula Hill,48334,3788.4,Sales5
10310,20,91.63,6,10-16-2004,Shipped,4,10,2004,Classic Cars,77,S18_1889,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,45,Valerie Davis,37798,1832.6,Sales5
10321,37,78.54,14,11-04-2004,Shipped,4,11,2004,Classic Cars,77,S18_1889,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,2,Jacqueline Hill,29717,2905.98,Sales5
10329,29,100,9,11-15-2004,Shipped,4,11,2004,Classic Cars,77,S18_1889,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,48,Jennifer Mason,33870,2900,Sales5
10342,55,65.45,1,11-24-2004,Shipped,4,11,2004,Classic Cars,77,S18_1889,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,24,Wesley Brown,22981,3599.75,Sales5
10363,22,100,7,01-06-2005,Shipped,1,1,2005,Classic Cars,77,S18_1889,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,12,Frederick Martinez,22649,2200,Sales5
10377,31,67.76,4,02-09-2005,Shipped,1,2,2005,Classic Cars,77,S18_1889,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,13,Trevor Small,12250,2100.56,Sales5
10389,49,79.22,3,03-03-2005,Shipped,1,3,2005,Classic Cars,77,S18_1889,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,10,Cathy Morton,13003,3881.78,Sales4
10405,61,73.92,4,04-14-2005,Shipped,2,4,2005,Classic Cars,77,S18_1889,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,50,Amanda Mccoy,48639,4509.12,Sales4
10419,39,83.93,9,05-17-2005,Shipped,2,5,2005,Classic Cars,77,S18_1889,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,59,Melanie Cabrera,35997,3273.27,Sales4
10109,38,100,3,03-10-2003,Shipped,1,3,2003,Classic Cars,142,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,5,Amber Harris,27494,3800,Sales4
10122,31,100,1,05-08-2003,Shipped,2,5,2003,Classic Cars,142,S18_1984,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,1,Paul Ramirez,39328,3100,Sales4
10136,36,100,1,07-04-2003,Shipped,3,7,2003,Classic Cars,142,S18_1984,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,50,Amanda Mccoy,48639,3600,Sales4
